"","country","code","Gender","Age","Household.Income","mean_rating"
"1253","Korea, South","PRK","Female","> 60","$50,000 - $99,999",3.25
"1254","Korea, South","PRK","Female","> 60",NA,2.94444444444444
"1255","Korea, South","PRK","Female","18-29","$0 - $24,999",3.42857142857143
"1256","Korea, South","PRK","Female","18-29","$100,000 - $149,999",3.16666666666667
"1257","Korea, South","PRK","Female","18-29","$150,000+",2.66666666666667
"1258","Korea, South","PRK","Female","18-29","$25,000 - $49,999",3.76923076923077
"1259","Korea, South","PRK","Female","18-29","$50,000 - $99,999",2.16666666666667
"1260","Korea, South","PRK","Female","18-29",NA,3.91666666666667
"1261","Korea, South","PRK","Female","30-44","$0 - $24,999",3.33333333333333
"1262","Korea, South","PRK","Female","30-44","$100,000 - $149,999",2.88888888888889
"1263","Korea, South","PRK","Female","30-44","$150,000+",2.5
"1264","Korea, South","PRK","Female","30-44","$25,000 - $49,999",3.46666666666667
"1265","Korea, South","PRK","Female","30-44","$50,000 - $99,999",3.44444444444444
"1266","Korea, South","PRK","Female","30-44",NA,3
"1267","Korea, South","PRK","Female","45-60","$0 - $24,999",3.16666666666667
"1268","Korea, South","PRK","Female","45-60","$100,000 - $149,999",3.66666666666667
"1269","Korea, South","PRK","Female","45-60","$150,000+",2.83333333333333
"1270","Korea, South","PRK","Female","45-60","$25,000 - $49,999",4
"1271","Korea, South","PRK","Female","45-60","$50,000 - $99,999",2.95
"1272","Korea, South","PRK","Female","45-60",NA,3.04
"1273","Korea, South","PRK","Male","> 60","$0 - $24,999",3
"1274","Korea, South","PRK","Male","> 60","$100,000 - $149,999",3.36363636363636
"1275","Korea, South","PRK","Male","> 60","$150,000+",3.28571428571429
"1276","Korea, South","PRK","Male","> 60","$25,000 - $49,999",2.6
"1277","Korea, South","PRK","Male","> 60","$50,000 - $99,999",2.95
"1278","Korea, South","PRK","Male","> 60",NA,3
"1279","Korea, South","PRK","Male","18-29","$0 - $24,999",2.81818181818182
"1280","Korea, South","PRK","Male","18-29","$100,000 - $149,999",2.66666666666667
"1281","Korea, South","PRK","Male","18-29","$150,000+",2
"1282","Korea, South","PRK","Male","18-29","$25,000 - $49,999",3.66666666666667
"1283","Korea, South","PRK","Male","18-29","$50,000 - $99,999",3.21428571428571
"1284","Korea, South","PRK","Male","18-29",NA,3.28571428571429
"1285","Korea, South","PRK","Male","30-44","$0 - $24,999",3.33333333333333
"1286","Korea, South","PRK","Male","30-44","$100,000 - $149,999",2.66666666666667
"1287","Korea, South","PRK","Male","30-44","$150,000+",3.6
"1288","Korea, South","PRK","Male","30-44","$25,000 - $49,999",3.11764705882353
"1289","Korea, South","PRK","Male","30-44","$50,000 - $99,999",3.19230769230769
"1290","Korea, South","PRK","Male","30-44",NA,4.08333333333333
"1291","Korea, South","PRK","Male","45-60","$0 - $24,999",3.7
"1292","Korea, South","PRK","Male","45-60","$100,000 - $149,999",3.125
"1293","Korea, South","PRK","Male","45-60","$150,000+",3.66666666666667
"1294","Korea, South","PRK","Male","45-60","$25,000 - $49,999",3.07142857142857
"1295","Korea, South","PRK","Male","45-60","$50,000 - $99,999",3.26086956521739
"1296","Korea, South","PRK","Male","45-60",NA,3
"1297","Mexico","MEX","Female","> 60","$0 - $24,999",4
"1298","Mexico","MEX","Female","> 60","$100,000 - $149,999",3.33333333333333
"1299","Mexico","MEX","Female","> 60","$150,000+",4.05555555555556
"1300","Mexico","MEX","Female","> 60","$25,000 - $49,999",3.82857142857143
"1301","Mexico","MEX","Female","> 60","$50,000 - $99,999",3.86666666666667
"1302","Mexico","MEX","Female","> 60",NA,3.55102040816327
"1303","Mexico","MEX","Female","18-29","$0 - $24,999",4
"1304","Mexico","MEX","Female","18-29","$100,000 - $149,999",4.33333333333333
"1305","Mexico","MEX","Female","18-29","$150,000+",3.8
"1306","Mexico","MEX","Female","18-29","$25,000 - $49,999",4.15151515151515
"1307","Mexico","MEX","Female","18-29","$50,000 - $99,999",4.26086956521739
"1308","Mexico","MEX","Female","18-29",NA,4.02857142857143
"1309","Mexico","MEX","Female","30-44","$0 - $24,999",4.23076923076923
"1310","Mexico","MEX","Female","30-44","$100,000 - $149,999",4.3
"1311","Mexico","MEX","Female","30-44","$150,000+",4.23076923076923
"1312","Mexico","MEX","Female","30-44","$25,000 - $49,999",4.16129032258065
"1313","Mexico","MEX","Female","30-44","$50,000 - $99,999",4.20512820512821
"1314","Mexico","MEX","Female","30-44",NA,3.8780487804878
"1315","Mexico","MEX","Female","45-60","$0 - $24,999",4.08333333333333
"1316","Mexico","MEX","Female","45-60","$100,000 - $149,999",4.11111111111111
"1317","Mexico","MEX","Female","45-60","$150,000+",4.21052631578947
"1318","Mexico","MEX","Female","45-60","$25,000 - $49,999",3.92307692307692
"1319","Mexico","MEX","Female","45-60","$50,000 - $99,999",3.95918367346939
"1320","Mexico","MEX","Female","45-60",NA,4.05882352941176
"1321","Mexico","MEX","Male","> 60","$0 - $24,999",3.3
"1322","Mexico","MEX","Male","> 60","$100,000 - $149,999",4
"1323","Mexico","MEX","Male","> 60","$150,000+",3.90909090909091
"1324","Mexico","MEX","Male","> 60","$25,000 - $49,999",3.53846153846154
"1325","Mexico","MEX","Male","> 60","$50,000 - $99,999",3.67441860465116
"1326","Mexico","MEX","Male","> 60",NA,3.92592592592593
"1327","Mexico","MEX","Male","18-29","$0 - $24,999",4.1
"1328","Mexico","MEX","Male","18-29","$100,000 - $149,999",4.36363636363636
"1329","Mexico","MEX","Male","18-29","$150,000+",3.88888888888889
"1330","Mexico","MEX","Male","18-29","$25,000 - $49,999",4.27777777777778
"1331","Mexico","MEX","Male","18-29","$50,000 - $99,999",3.84615384615385
"1332","Mexico","MEX","Male","18-29",NA,3.95454545454545
"1333","Mexico","MEX","Male","30-44","$0 - $24,999",4.33333333333333
"1334","Mexico","MEX","Male","30-44","$100,000 - $149,999",4.1
"1335","Mexico","MEX","Male","30-44","$150,000+",4.07142857142857
"1336","Mexico","MEX","Male","30-44","$25,000 - $49,999",4.2258064516129
"1337","Mexico","MEX","Male","30-44","$50,000 - $99,999",4.20454545454545
"1338","Mexico","MEX","Male","30-44",NA,4.17647058823529
"1339","Mexico","MEX","Male","45-60","$0 - $24,999",4
"1340","Mexico","MEX","Male","45-60","$100,000 - $149,999",3.90909090909091
"1341","Mexico","MEX","Male","45-60","$150,000+",3.95454545454545
"1342","Mexico","MEX","Male","45-60","$25,000 - $49,999",4
"1343","Mexico","MEX","Male","45-60","$50,000 - $99,999",3.80952380952381
"1344","Mexico","MEX","Male","45-60",NA,3.61538461538462
"1345","Netherlands","NLD","Female","> 60","$0 - $24,999",3.5
"1346","Netherlands","NLD","Female","> 60","$100,000 - $149,999",3.16666666666667
"1347","Netherlands","NLD","Female","> 60","$150,000+",3.28571428571429
"1348","Netherlands","NLD","Female","> 60","$25,000 - $49,999",3.35714285714286
"1349","Netherlands","NLD","Female","> 60","$50,000 - $99,999",3.36842105263158
"1350","Netherlands","NLD","Female","> 60",NA,3.65217391304348
"1351","Netherlands","NLD","Female","18-29","$0 - $24,999",3
"1352","Netherlands","NLD","Female","18-29","$100,000 - $149,999",2.5
"1353","Netherlands","NLD","Female","18-29","$150,000+",3.33333333333333
"1354","Netherlands","NLD","Female","18-29","$25,000 - $49,999",3.42857142857143
"1355","Netherlands","NLD","Female","18-29","$50,000 - $99,999",3.8
"1356","Netherlands","NLD","Female","18-29",NA,3.28571428571429
"1357","Netherlands","NLD","Female","30-44","$0 - $24,999",4.2
"1358","Netherlands","NLD","Female","30-44","$100,000 - $149,999",3
"1359","Netherlands","NLD","Female","30-44","$150,000+",2.6
"1360","Netherlands","NLD","Female","30-44","$25,000 - $49,999",3.55555555555556
"1361","Netherlands","NLD","Female","30-44","$50,000 - $99,999",3.33333333333333
"1362","Netherlands","NLD","Female","30-44",NA,3.5
"1363","Netherlands","NLD","Female","45-60","$0 - $24,999",4
"1364","Netherlands","NLD","Female","45-60","$100,000 - $149,999",3.27272727272727
"1365","Netherlands","NLD","Female","45-60","$150,000+",3.2
"1366","Netherlands","NLD","Female","45-60","$25,000 - $49,999",3.2
"1367","Netherlands","NLD","Female","45-60","$50,000 - $99,999",3.16666666666667
"1368","Netherlands","NLD","Female","45-60",NA,3.125
"1369","Netherlands","NLD","Male","> 60","$0 - $24,999",3.5
"1370","Netherlands","NLD","Male","> 60","$100,000 - $149,999",3.33333333333333
"1371","Netherlands","NLD","Male","> 60","$150,000+",3.38461538461538
"1372","Netherlands","NLD","Male","> 60","$25,000 - $49,999",3
"1373","Netherlands","NLD","Male","> 60","$50,000 - $99,999",3.4375
"1374","Netherlands","NLD","Male","> 60",NA,3.16666666666667
"1375","Netherlands","NLD","Male","18-29","$0 - $24,999",3.6
"1376","Netherlands","NLD","Male","18-29","$100,000 - $149,999",2.66666666666667
"1377","Netherlands","NLD","Male","18-29","$150,000+",3.6
"1378","Netherlands","NLD","Male","18-29","$25,000 - $49,999",2.71428571428571
"1379","Netherlands","NLD","Male","18-29","$50,000 - $99,999",2.83333333333333
"1380","Netherlands","NLD","Male","18-29",NA,3.2
"1381","Netherlands","NLD","Male","30-44","$0 - $24,999",3
"1382","Netherlands","NLD","Male","30-44","$100,000 - $149,999",3.33333333333333
"1383","Netherlands","NLD","Male","30-44","$150,000+",3
"1384","Netherlands","NLD","Male","30-44","$25,000 - $49,999",3.25
"1385","Netherlands","NLD","Male","30-44","$50,000 - $99,999",3.05882352941176
"1386","Netherlands","NLD","Male","30-44",NA,3.33333333333333
"1387","Netherlands","NLD","Male","45-60","$0 - $24,999",3.6
"1388","Netherlands","NLD","Male","45-60","$100,000 - $149,999",3.27272727272727
"1389","Netherlands","NLD","Male","45-60","$150,000+",3.4
"1390","Netherlands","NLD","Male","45-60","$25,000 - $49,999",3.63636363636364
"1391","Netherlands","NLD","Male","45-60","$50,000 - $99,999",3.54545454545455
"1392","Netherlands","NLD","Male","45-60",NA,3.2
"1393","Nigeria","NGA","Female","> 60","$0 - $24,999",NA
"1394","Nigeria","NGA","Female","> 60","$100,000 - $149,999",2
"1395","Nigeria","NGA","Female","> 60","$150,000+",3.2
"1396","Nigeria","NGA","Female","> 60","$25,000 - $49,999",2.8
"1397","Nigeria","NGA","Female","> 60","$50,000 - $99,999",2.83333333333333
"1398","Nigeria","NGA","Female","> 60",NA,3
"1399","Nigeria","NGA","Female","18-29","$0 - $24,999",2.5
"1400","Nigeria","NGA","Female","18-29","$100,000 - $149,999",NA
"1401","Nigeria","NGA","Female","18-29","$150,000+",2
"1402","Nigeria","NGA","Female","18-29","$25,000 - $49,999",4
"1403","Nigeria","NGA","Female","18-29","$50,000 - $99,999",3
"1404","Nigeria","NGA","Female","18-29",NA,3
"1405","Nigeria","NGA","Female","30-44","$0 - $24,999",4
"1406","Nigeria","NGA","Female","30-44","$100,000 - $149,999",3
"1407","Nigeria","NGA","Female","30-44","$150,000+",2.33333333333333
"1408","Nigeria","NGA","Female","30-44","$25,000 - $49,999",2.66666666666667
"1409","Nigeria","NGA","Female","30-44","$50,000 - $99,999",3
"1410","Nigeria","NGA","Female","30-44",NA,3.5
"1411","Nigeria","NGA","Female","45-60","$0 - $24,999",4
"1412","Nigeria","NGA","Female","45-60","$100,000 - $149,999",3
"1413","Nigeria","NGA","Female","45-60","$150,000+",NA
"1414","Nigeria","NGA","Female","45-60","$25,000 - $49,999",NA
"1415","Nigeria","NGA","Female","45-60","$50,000 - $99,999",3.4
"1416","Nigeria","NGA","Female","45-60",NA,2.2
"1417","Nigeria","NGA","Male","> 60","$0 - $24,999",3
"1418","Nigeria","NGA","Male","> 60","$100,000 - $149,999",2
"1419","Nigeria","NGA","Male","> 60","$150,000+",2.5
"1420","Nigeria","NGA","Male","> 60","$25,000 - $49,999",2.66666666666667
"1421","Nigeria","NGA","Male","> 60","$50,000 - $99,999",2.28571428571429
"1422","Nigeria","NGA","Male","> 60",NA,2
"1423","Nigeria","NGA","Male","18-29","$0 - $24,999",2.8
"1424","Nigeria","NGA","Male","18-29","$100,000 - $149,999",2
"1425","Nigeria","NGA","Male","18-29","$150,000+",2.66666666666667
"1426","Nigeria","NGA","Male","18-29","$25,000 - $49,999",3
"1427","Nigeria","NGA","Male","18-29","$50,000 - $99,999",2.8
"1428","Nigeria","NGA","Male","18-29",NA,2.66666666666667
"1429","Nigeria","NGA","Male","30-44","$0 - $24,999",NA
"1430","Nigeria","NGA","Male","30-44","$100,000 - $149,999",2.66666666666667
"1431","Nigeria","NGA","Male","30-44","$150,000+",3.5
"1432","Nigeria","NGA","Male","30-44","$25,000 - $49,999",3.6
"1433","Nigeria","NGA","Male","30-44","$50,000 - $99,999",2.4
"1434","Nigeria","NGA","Male","30-44",NA,3.5
"1435","Nigeria","NGA","Male","45-60","$0 - $24,999",3
"1436","Nigeria","NGA","Male","45-60","$100,000 - $149,999",2.8
"1437","Nigeria","NGA","Male","45-60","$150,000+",2.66666666666667
"1438","Nigeria","NGA","Male","45-60","$25,000 - $49,999",2.42857142857143
"1439","Nigeria","NGA","Male","45-60","$50,000 - $99,999",3.6
"1440","Nigeria","NGA","Male","45-60",NA,3.33333333333333
"1441","Portugal","PRT","Female","> 60","$0 - $24,999",3
"1442","Portugal","PRT","Female","> 60","$100,000 - $149,999",3.33333333333333
"1443","Portugal","PRT","Female","> 60","$150,000+",3.66666666666667
"1444","Portugal","PRT","Female","> 60","$25,000 - $49,999",3.27777777777778
"1445","Portugal","PRT","Female","> 60","$50,000 - $99,999",3.70588235294118
"1446","Portugal","PRT","Female","> 60",NA,3.56
"1447","Portugal","PRT","Female","18-29","$0 - $24,999",3
"1448","Portugal","PRT","Female","18-29","$100,000 - $149,999",4.33333333333333
"1449","Portugal","PRT","Female","18-29","$150,000+",3
"1450","Portugal","PRT","Female","18-29","$25,000 - $49,999",3.83333333333333
"1451","Portugal","PRT","Female","18-29","$50,000 - $99,999",3.8
"1452","Portugal","PRT","Female","18-29",NA,3.8
"1453","Portugal","PRT","Female","30-44","$0 - $24,999",4
"1454","Portugal","PRT","Female","30-44","$100,000 - $149,999",3.6
"1455","Portugal","PRT","Female","30-44","$150,000+",3.33333333333333
"1456","Portugal","PRT","Female","30-44","$25,000 - $49,999",3.5
"1457","Portugal","PRT","Female","30-44","$50,000 - $99,999",3.4375
"1458","Portugal","PRT","Female","30-44",NA,3.06666666666667
"1459","Portugal","PRT","Female","45-60","$0 - $24,999",4.25
"1460","Portugal","PRT","Female","45-60","$100,000 - $149,999",3.7
"1461","Portugal","PRT","Female","45-60","$150,000+",3.72727272727273
"1462","Portugal","PRT","Female","45-60","$25,000 - $49,999",3.25
"1463","Portugal","PRT","Female","45-60","$50,000 - $99,999",3.26666666666667
"1464","Portugal","PRT","Female","45-60",NA,3.52631578947368
"1465","Portugal","PRT","Male","> 60","$0 - $24,999",3
"1466","Portugal","PRT","Male","> 60","$100,000 - $149,999",3.5
"1467","Portugal","PRT","Male","> 60","$150,000+",4
"1468","Portugal","PRT","Male","> 60","$25,000 - $49,999",3.75
"1469","Portugal","PRT","Male","> 60","$50,000 - $99,999",3.2
"1470","Portugal","PRT","Male","> 60",NA,4
"1471","Portugal","PRT","Male","18-29","$0 - $24,999",3
"1472","Portugal","PRT","Male","18-29","$100,000 - $149,999",3.4
"1473","Portugal","PRT","Male","18-29","$150,000+",3.8
"1474","Portugal","PRT","Male","18-29","$25,000 - $49,999",3.5
"1475","Portugal","PRT","Male","18-29","$50,000 - $99,999",2.8
"1476","Portugal","PRT","Male","18-29",NA,3.5
"1477","Portugal","PRT","Male","30-44","$0 - $24,999",3
"1478","Portugal","PRT","Male","30-44","$100,000 - $149,999",3.83333333333333
"1479","Portugal","PRT","Male","30-44","$150,000+",3.55555555555556
"1480","Portugal","PRT","Male","30-44","$25,000 - $49,999",3.86666666666667
"1481","Portugal","PRT","Male","30-44","$50,000 - $99,999",3.27777777777778
"1482","Portugal","PRT","Male","30-44",NA,3.66666666666667
"1483","Portugal","PRT","Male","45-60","$0 - $24,999",4
"1484","Portugal","PRT","Male","45-60","$100,000 - $149,999",3.6
"1485","Portugal","PRT","Male","45-60","$150,000+",3.8
"1486","Portugal","PRT","Male","45-60","$25,000 - $49,999",3.27272727272727
"1487","Portugal","PRT","Male","45-60","$50,000 - $99,999",3.25
"1488","Portugal","PRT","Male","45-60",NA,4.16666666666667
"1489","Russia","RUS","Female","> 60","$0 - $24,999",2.75
"1490","Russia","RUS","Female","> 60","$100,000 - $149,999",2.71428571428571
"1491","Russia","RUS","Female","> 60","$150,000+",3
"1492","Russia","RUS","Female","> 60","$25,000 - $49,999",2.85
"1493","Russia","RUS","Female","> 60","$50,000 - $99,999",2.9
"1494","Russia","RUS","Female","> 60",NA,3.07142857142857
"1495","Russia","RUS","Female","18-29","$0 - $24,999",3.11111111111111
"1496","Russia","RUS","Female","18-29","$100,000 - $149,999",3.2
"1497","Russia","RUS","Female","18-29","$150,000+",3
"1498","Russia","RUS","Female","18-29","$25,000 - $49,999",3.07142857142857
"1499","Russia","RUS","Female","18-29","$50,000 - $99,999",2.85714285714286
"1500","Russia","RUS","Female","18-29",NA,2.4
"1501","Russia","RUS","Female","30-44","$0 - $24,999",3.5
"1502","Russia","RUS","Female","30-44","$100,000 - $149,999",2.33333333333333
"1503","Russia","RUS","Female","30-44","$150,000+",3
"1504","Russia","RUS","Female","30-44","$25,000 - $49,999",2.91666666666667
"1505","Russia","RUS","Female","30-44","$50,000 - $99,999",3.31578947368421
"1506","Russia","RUS","Female","30-44",NA,2.4
"1507","Russia","RUS","Female","45-60","$0 - $24,999",3
"1508","Russia","RUS","Female","45-60","$100,000 - $149,999",3.25
"1509","Russia","RUS","Female","45-60","$150,000+",2.6
"1510","Russia","RUS","Female","45-60","$25,000 - $49,999",3.33333333333333
"1511","Russia","RUS","Female","45-60","$50,000 - $99,999",2.93333333333333
"1512","Russia","RUS","Female","45-60",NA,3.3
"1513","Russia","RUS","Male","> 60","$0 - $24,999",3.25
"1514","Russia","RUS","Male","> 60","$100,000 - $149,999",2.76470588235294
"1515","Russia","RUS","Male","> 60","$150,000+",3.30769230769231
"1516","Russia","RUS","Male","> 60","$25,000 - $49,999",2.75
"1517","Russia","RUS","Male","> 60","$50,000 - $99,999",2.88888888888889
"1518","Russia","RUS","Male","> 60",NA,2.83333333333333
"1519","Russia","RUS","Male","18-29","$0 - $24,999",3.4
"1520","Russia","RUS","Male","18-29","$100,000 - $149,999",3
"1521","Russia","RUS","Male","18-29","$150,000+",2
"1522","Russia","RUS","Male","18-29","$25,000 - $49,999",3.14285714285714
"1523","Russia","RUS","Male","18-29","$50,000 - $99,999",2.88888888888889
"1524","Russia","RUS","Male","18-29",NA,3.11111111111111
"1525","Russia","RUS","Male","30-44","$0 - $24,999",2.83333333333333
"1526","Russia","RUS","Male","30-44","$100,000 - $149,999",2.42857142857143
"1527","Russia","RUS","Male","30-44","$150,000+",3
"1528","Russia","RUS","Male","30-44","$25,000 - $49,999",3.36363636363636
"1529","Russia","RUS","Male","30-44","$50,000 - $99,999",2.84
"1530","Russia","RUS","Male","30-44",NA,3
"1531","Russia","RUS","Male","45-60","$0 - $24,999",3.42857142857143
"1532","Russia","RUS","Male","45-60","$100,000 - $149,999",2.77777777777778
"1533","Russia","RUS","Male","45-60","$150,000+",2.92307692307692
"1534","Russia","RUS","Male","45-60","$25,000 - $49,999",2.5625
"1535","Russia","RUS","Male","45-60","$50,000 - $99,999",2.9375
"1536","Russia","RUS","Male","45-60",NA,3.15384615384615
"1537","Spain","ESP","Female","> 60","$0 - $24,999",3.28571428571429
"1538","Spain","ESP","Female","> 60","$100,000 - $149,999",3.58333333333333
"1539","Spain","ESP","Female","> 60","$150,000+",3.42857142857143
"1540","Spain","ESP","Female","> 60","$25,000 - $49,999",3.88461538461538
"1541","Spain","ESP","Female","> 60","$50,000 - $99,999",3.71052631578947
"1542","Spain","ESP","Female","> 60",NA,3.81081081081081
"1543","Spain","ESP","Female","18-29","$0 - $24,999",3.65
"1544","Spain","ESP","Female","18-29","$100,000 - $149,999",4
"1545","Spain","ESP","Female","18-29","$150,000+",3.33333333333333
"1546","Spain","ESP","Female","18-29","$25,000 - $49,999",3.73913043478261
"1547","Spain","ESP","Female","18-29","$50,000 - $99,999",3.92857142857143
"1548","Spain","ESP","Female","18-29",NA,4
"1549","Spain","ESP","Female","30-44","$0 - $24,999",4.375
"1550","Spain","ESP","Female","30-44","$100,000 - $149,999",3.94444444444444
"1551","Spain","ESP","Female","30-44","$150,000+",3.90909090909091
"1552","Spain","ESP","Female","30-44","$25,000 - $49,999",3.64
"1553","Spain","ESP","Female","30-44","$50,000 - $99,999",3.89285714285714
"1554","Spain","ESP","Female","30-44",NA,3.91891891891892
"1555","Spain","ESP","Female","45-60","$0 - $24,999",4.33333333333333
"1556","Spain","ESP","Female","45-60","$100,000 - $149,999",3.75
"1557","Spain","ESP","Female","45-60","$150,000+",4.17647058823529
"1558","Spain","ESP","Female","45-60","$25,000 - $49,999",4.11111111111111
"1559","Spain","ESP","Female","45-60","$50,000 - $99,999",3.87096774193548
"1560","Spain","ESP","Female","45-60",NA,3.675
"1561","Spain","ESP","Male","> 60","$0 - $24,999",3.66666666666667
"1562","Spain","ESP","Male","> 60","$100,000 - $149,999",3.72222222222222
"1563","Spain","ESP","Male","> 60","$150,000+",3.9047619047619
"1564","Spain","ESP","Male","> 60","$25,000 - $49,999",3.4
"1565","Spain","ESP","Male","> 60","$50,000 - $99,999",3.46875
"1566","Spain","ESP","Male","> 60",NA,3.76470588235294
"1567","Spain","ESP","Male","18-29","$0 - $24,999",3.6
"1568","Spain","ESP","Male","18-29","$100,000 - $149,999",3.77777777777778
"1569","Spain","ESP","Male","18-29","$150,000+",3.875
"1570","Spain","ESP","Male","18-29","$25,000 - $49,999",3.61538461538462
"1571","Spain","ESP","Male","18-29","$50,000 - $99,999",3.72222222222222
"1572","Spain","ESP","Male","18-29",NA,3.625
"1573","Spain","ESP","Male","30-44","$0 - $24,999",3.57142857142857
"1574","Spain","ESP","Male","30-44","$100,000 - $149,999",3.61538461538462
"1575","Spain","ESP","Male","30-44","$150,000+",3.66666666666667
"1576","Spain","ESP","Male","30-44","$25,000 - $49,999",4.09090909090909
"1577","Spain","ESP","Male","30-44","$50,000 - $99,999",3.90625
"1578","Spain","ESP","Male","30-44",NA,3.78571428571429
"1579","Spain","ESP","Male","45-60","$0 - $24,999",4.08333333333333
"1580","Spain","ESP","Male","45-60","$100,000 - $149,999",3.88461538461538
"1581","Spain","ESP","Male","45-60","$150,000+",3.94736842105263
"1582","Spain","ESP","Male","45-60","$25,000 - $49,999",3.55555555555556
"1583","Spain","ESP","Male","45-60","$50,000 - $99,999",3.61290322580645
"1584","Spain","ESP","Male","45-60",NA,3.58823529411765
"1585","Switzerland","CHE","Female","> 60","$0 - $24,999",3
"1586","Switzerland","CHE","Female","> 60","$100,000 - $149,999",3.55555555555556
"1587","Switzerland","CHE","Female","> 60","$150,000+",3.5
"1588","Switzerland","CHE","Female","> 60","$25,000 - $49,999",3.33333333333333
"1589","Switzerland","CHE","Female","> 60","$50,000 - $99,999",3.31578947368421
"1590","Switzerland","CHE","Female","> 60",NA,3.85714285714286
"1591","Switzerland","CHE","Female","18-29","$0 - $24,999",3.33333333333333
"1592","Switzerland","CHE","Female","18-29","$100,000 - $149,999",3
"1593","Switzerland","CHE","Female","18-29","$150,000+",3.5
"1594","Switzerland","CHE","Female","18-29","$25,000 - $49,999",3.58333333333333
"1595","Switzerland","CHE","Female","18-29","$50,000 - $99,999",4
"1596","Switzerland","CHE","Female","18-29",NA,3.57142857142857
"1597","Switzerland","CHE","Female","30-44","$0 - $24,999",4.2
"1598","Switzerland","CHE","Female","30-44","$100,000 - $149,999",3.14285714285714
"1599","Switzerland","CHE","Female","30-44","$150,000+",3.375
"1600","Switzerland","CHE","Female","30-44","$25,000 - $49,999",3.63636363636364
"1601","Switzerland","CHE","Female","30-44","$50,000 - $99,999",3.35294117647059
"1602","Switzerland","CHE","Female","30-44",NA,3.63636363636364
"1603","Switzerland","CHE","Female","45-60","$0 - $24,999",3.5
"1604","Switzerland","CHE","Female","45-60","$100,000 - $149,999",3.38461538461538
"1605","Switzerland","CHE","Female","45-60","$150,000+",3.14285714285714
"1606","Switzerland","CHE","Female","45-60","$25,000 - $49,999",3.6
"1607","Switzerland","CHE","Female","45-60","$50,000 - $99,999",3.33333333333333
"1608","Switzerland","CHE","Female","45-60",NA,3.4
"1609","Switzerland","CHE","Male","> 60","$0 - $24,999",3.33333333333333
"1610","Switzerland","CHE","Male","> 60","$100,000 - $149,999",3.16666666666667
"1611","Switzerland","CHE","Male","> 60","$150,000+",3.6
"1612","Switzerland","CHE","Male","> 60","$25,000 - $49,999",3.2
"1613","Switzerland","CHE","Male","> 60","$50,000 - $99,999",3.40909090909091
"1614","Switzerland","CHE","Male","> 60",NA,3.13333333333333
"1615","Switzerland","CHE","Male","18-29","$0 - $24,999",3.15384615384615
"1616","Switzerland","CHE","Male","18-29","$100,000 - $149,999",4
"1617","Switzerland","CHE","Male","18-29","$150,000+",3
"1618","Switzerland","CHE","Male","18-29","$25,000 - $49,999",3.125
"1619","Switzerland","CHE","Male","18-29","$50,000 - $99,999",3
"1620","Switzerland","CHE","Male","18-29",NA,3.5
"1621","Switzerland","CHE","Male","30-44","$0 - $24,999",3.5
"1622","Switzerland","CHE","Male","30-44","$100,000 - $149,999",3.14285714285714
"1623","Switzerland","CHE","Male","30-44","$150,000+",3.5
"1624","Switzerland","CHE","Male","30-44","$25,000 - $49,999",3.66666666666667
"1625","Switzerland","CHE","Male","30-44","$50,000 - $99,999",3
"1626","Switzerland","CHE","Male","30-44",NA,3.1
"1627","Switzerland","CHE","Male","45-60","$0 - $24,999",3.5
"1628","Switzerland","CHE","Male","45-60","$100,000 - $149,999",3
"1629","Switzerland","CHE","Male","45-60","$150,000+",3.33333333333333
"1630","Switzerland","CHE","Male","45-60","$25,000 - $49,999",3.57142857142857
"1631","Switzerland","CHE","Male","45-60","$50,000 - $99,999",3.47058823529412
"1632","Switzerland","CHE","Male","45-60",NA,3.11111111111111
"1633","Thailand","THA","Female","> 60","$0 - $24,999",3.4
"1634","Thailand","THA","Female","> 60","$100,000 - $149,999",3.53846153846154
"1635","Thailand","THA","Female","> 60","$150,000+",4
"1636","Thailand","THA","Female","> 60","$25,000 - $49,999",3.72
"1637","Thailand","THA","Female","> 60","$50,000 - $99,999",3.75
"1638","Thailand","THA","Female","> 60",NA,3.75675675675676
"1639","Thailand","THA","Female","18-29","$0 - $24,999",3.89473684210526
"1640","Thailand","THA","Female","18-29","$100,000 - $149,999",3.71428571428571
"1641","Thailand","THA","Female","18-29","$150,000+",2.33333333333333
"1642","Thailand","THA","Female","18-29","$25,000 - $49,999",4.10714285714286
"1643","Thailand","THA","Female","18-29","$50,000 - $99,999",3.5625
"1644","Thailand","THA","Female","18-29",NA,3.82608695652174
"1645","Thailand","THA","Female","30-44","$0 - $24,999",4.4
"1646","Thailand","THA","Female","30-44","$100,000 - $149,999",3.55555555555556
"1647","Thailand","THA","Female","30-44","$150,000+",4
"1648","Thailand","THA","Female","30-44","$25,000 - $49,999",3.85714285714286
"1649","Thailand","THA","Female","30-44","$50,000 - $99,999",3.67647058823529
"1650","Thailand","THA","Female","30-44",NA,3.72222222222222
"1651","Thailand","THA","Female","45-60","$0 - $24,999",3.71428571428571
"1652","Thailand","THA","Female","45-60","$100,000 - $149,999",3.8
"1653","Thailand","THA","Female","45-60","$150,000+",3.94117647058824
"1654","Thailand","THA","Female","45-60","$25,000 - $49,999",4.14285714285714
"1655","Thailand","THA","Female","45-60","$50,000 - $99,999",3.60526315789474
"1656","Thailand","THA","Female","45-60",NA,3.65789473684211
